name	len	score	pvalue
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90033_classid_1	1026	0.005441996734589338	0.38690611073343906
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90034_classid_1	1026	0.992481529712677	0.006835863735931717
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90035_classid_0	1026	0.7684693336486816	0.027928846589621574
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90036_classid_1	1026	0.9999391436576843	0.001265201299191782
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90037_classid_1	1026	0.9956689476966858	0.0058350328574665765
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90038_classid_0	1026	1.1574859399843263e-06	0.8666440063448901
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90039_classid_0	1026	0.042410578578710556	0.24575118966689327
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90040_classid_0	1026	0.009741776622831821	0.34619306594153637
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90041_classid_1	1026	0.9986080527305603	0.004135508724223884
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90042_classid_1	1026	0.9999980926513672	0.0004343228340509102
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90043_classid_0	1026	2.1119826669746544e-06	0.8460419971296925
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90044_classid_0	1026	3.85251478292048e-05	0.7132336279175164
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90045_classid_0	1026	0.43528416752815247	0.08746884205755721
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90046_classid_0	1026	0.1304113119840622	0.17365359921444218
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90047_classid_0	1026	0.006097495090216398	0.378502908074628
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90048_classid_1	1026	0.4521973133087158	0.08293677770224338
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90049_classid_1	1026	0.9790689945220947	0.009422917138756703
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90050_classid_0	1026	4.418066600919701e-05	0.7059256741445729
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90051_classid_1	1026	0.9943703413009644	0.006269355691517486
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90052_classid_1	1026	0.9219880104064941	0.016202130070246998
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90053_classid_0	1026	0.28295427560806274	0.12391419291487273
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90054_classid_0	1026	8.055830403463915e-05	0.6714064506382658
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90055_classid_0	1026	1.5122704098757822e-05	0.7623121081652693
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90056_classid_0	1026	0.999983549118042	0.0008308784651408716
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90057_classid_0	1026	3.190053803336923e-06	0.8300664702772113
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90058_classid_1	1026	0.9108331203460693	0.01699524133242692
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90059_classid_1	1026	0.9999558925628662	0.0010952488858675126
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90060_classid_0	1026	0.05213199928402901	0.23155072135357654
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90061_classid_0	1026	6.812945684941951e-06	0.7980209985648463
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90062_classid_1	1026	0.9993373155593872	0.0030591434398368456
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90063_classid_0	1026	7.648271775906323e-07	0.8789749981116398
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90064_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90066_classid_0	1026	0.0035923225805163383	0.41710098950071756
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90067_classid_1	1026	0.9956390857696533	0.0058350328574665765
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90068_classid_0	1026	0.003288279054686427	0.4236347156129617
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90069_classid_1	1026	0.9999927878379822	0.0006231588488556538
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90070_classid_1	1026	0.9999985694885254	0.0004343228340509102
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90071_classid_0	1026	1.5106962791833212e-06	0.8580708512727547
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90072_classid_1	1026	0.9999812245368958	0.0008308784651408716
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90073_classid_0	1026	0.9335708618164062	0.015257949996223279
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90074_classid_0	1026	0.2637423276901245	0.12863509328499131
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90075_classid_1	1026	0.17972612380981445	0.1539768864717879
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90076_classid_0	1026	6.465850219683489e-06	0.8008157715839564
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90077_classid_1	1026	0.9999780654907227	0.000849762066621346
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90078_classid_1	1026	0.9999996423721313	0.00026437042072664096
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90079_classid_0	1026	0.31867796182632446	0.11473676259536218
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90080_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90081_classid_1	1026	0.9911001920700073	0.007213535765541204
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90082_classid_0	1026	1.387364864058327e-05	0.7666364529042979
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90083_classid_0	1026	5.598546067631105e-06	0.807085127275474
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90084_classid_0	1026	0.7531614303588867	0.029099629881410984
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90085_classid_0	1026	6.868997104447772e-08	0.9373253266863056
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90086_classid_0	1026	0.0002771069994196296	0.5952866530704736
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90087_classid_0	1026	0.023189794272184372	0.28472694312259234
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90088_classid_1	1026	0.9705469608306885	0.010688118437948485
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90089_classid_0	1026	0.5069172382354736	0.05818037616134149
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90090_classid_1	1026	0.9999583959579468	0.0010763652843870384
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90091_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90092_classid_0	1026	0.0010704310843721032	0.5036067678827706
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90093_classid_1	1026	0.9993820190429688	0.003021376236875897
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90094_classid_0	1026	0.0018012181390076876	0.46695369740916987
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90095_classid_0	1026	2.785642720937176e-07	0.9071870987234686
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90096_classid_0	1026	9.834730008151382e-07	0.8719880655638643
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90097_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90098_classid_1	1026	0.9011579751968384	0.017618400181282575
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90099_classid_1	1026	0.999999463558197	0.0003399048266485384
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90100_classid_0	1026	0.9160219430923462	0.016542034896895538
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90101_classid_1	1026	0.9999995231628418	0.0003021376236875897
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90102_classid_0	1026	0.016049589961767197	0.310389757534557
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90103_classid_1	1026	0.608993411064148	0.04129843643779742
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90104_classid_1	1026	0.558958113193512	0.04703905128786162
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90105_classid_0	1026	0.8321324586868286	0.02281139058841302
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90107_classid_0	1026	3.3513488233438693e-06	0.8281214593247224
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90108_classid_0	1026	0.02212182804942131	0.2880126897801949
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90109_classid_0	1026	2.8919765099999495e-05	0.7292846891759196
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90110_classid_0	1026	0.5050925612449646	0.05904902182944331
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90111_classid_0	1026	0.28638505935668945	0.12302666364529043
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90112_classid_0	1026	0.18009799718856812	0.15380693405846363
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90113_classid_1	1026	0.9829729795455933	0.008875292695822948
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90114_classid_1	1026	0.9916305541992188	0.007062466953697409
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90115_classid_0	1026	0.9993412494659424	0.0030591434398368456
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90116_classid_0	1026	0.004154331516474485	0.40637510385980813
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90117_classid_0	1026	1.9263805828284575e-10	0.991559030138228
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90118_classid_0	1026	5.379897174861981e-06	0.8087280006042753
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90119_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90120_classid_1	1026	0.25169986486434937	0.131807538333711
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90121_classid_0	1026	1.0907153864536667e-06	0.8684568320870156
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90122_classid_0	1026	7.079603528836742e-05	0.6788843568245336
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90123_classid_0	1026	0.03955977410078049	0.24990558199259763
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90124_classid_0	1026	0.0029630307108163834	0.43128257421255384
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90125_classid_0	1026	7.575668092840715e-08	0.9351537125160511
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90126_classid_1	1026	0.99957275390625	0.002757005816149256
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90127_classid_0	1026	0.00013465486699715257	0.6408527834428582
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90128_classid_0	1026	3.995757651864551e-06	0.8215877332124782
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90129_classid_1	1026	0.9768333435058594	0.009687287559483344
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90130_classid_0	1026	0.5340219736099243	0.05155223204169499
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90131_classid_0	1026	1.577862462909252e-08	0.9594569076214216
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90132_classid_0	1026	0.04790087044239044	0.23734798700808218
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90133_classid_1	1026	0.6383512020111084	0.03825817659944104
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90134_classid_0	1026	3.052759609545319e-07	0.9047888813354483
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90135_classid_0	1026	0.9781309366226196	0.00953621874763955
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90136_classid_0	1026	0.10011626780033112	0.18959135886396253
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90137_classid_0	1026	0.5428575277328491	0.05000377672029609
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90138_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90139_classid_0	1026	0.20852449536323547	0.14428959891230456
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90140_classid_1	1026	0.5027267336845398	0.0601631543167913
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90141_classid_1	1026	0.9977129697799683	0.004834201979001435
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90142_classid_0	1026	0.36140143871307373	0.10540826346400786
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90143_classid_0	1026	8.93232281669043e-05	0.6652503965556311
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90144_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90146_classid_0	1026	0.16663341224193573	0.1582445804063751
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90147_classid_0	1026	0.03529450297355652	0.2577989274114359
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90148_classid_0	1026	0.222722128033638	0.13966311654958835
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90149_classid_1	1026	0.029922904446721077	0.2679583050079311
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90150_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90151_classid_1	1026	0.6154274344444275	0.040505325175617495
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90152_classid_0	1026	5.804400871056714e-07	0.8878314072059823
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90153_classid_0	1026	0.011479309760034084	0.33346551854369666
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90154_classid_1	1026	0.5330681204795837	0.05189213686834353
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90155_classid_1	1026	0.9641512632369995	0.011688949316413627
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90156_classid_0	1026	0.0768599584698677	0.2061145101593776
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90157_classid_0	1026	0.9815455079078674	0.009083012312108165
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90158_classid_1	1026	0.9998605251312256	0.0019072437495279099
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90159_classid_1	1026	0.9998606443405151	0.0019072437495279099
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90160_classid_1	1026	0.9595205783843994	0.012425409774152126
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90161_classid_0	1026	0.00039132428355515003	0.572890701714631
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90162_classid_0	1026	0.09395204484462738	0.19321701034821362
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90163_classid_0	1026	0.00010496148024685681	0.6558085958153939
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90164_classid_0	1026	0.011218124069273472	0.33516504267693936
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90165_classid_1	1026	0.9670010805130005	0.011424578895686986
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90166_classid_0	1026	6.823308584813503e-09	0.9687665231512954
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90167_classid_1	1026	0.5280796885490417	0.052817433340886774
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90168_classid_1	1026	0.9201902747154236	0.016334315280610318
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90169_classid_0	1026	0.0017247626092284918	0.47042828008157717
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90170_classid_0	1026	0.04684820398688316	0.23878314072059822
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90171_classid_0	1026	1.885666642920114e-05	0.7516051061258403
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90172_classid_0	1026	0.002454371191561222	0.44480323287257345
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90173_classid_1	1026	0.8979623913764954	0.01776946899312637
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90174_classid_1	1026	0.9999942779541016	0.0005665080444142307
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90175_classid_1	1026	0.9999926090240479	0.0006231588488556538
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90176_classid_0	1026	0.004207155667245388	0.4054498073872649
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90177_classid_0	1026	0.022656841203570366	0.28627539844399125
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90178_classid_0	1026	0.05418167635798454	0.22919027116851726
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90179_classid_1	1026	0.9999821782112122	0.0008308784651408716
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90180_classid_1	1026	0.9961189031600952	0.00572173124858373
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90181_classid_1	1026	0.9989361763000488	0.0037200694916534483
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90182_classid_1	1026	0.9307485222816467	0.015541204018430396
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90183_classid_1	1026	0.9999995827674866	0.00028325402220711536
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90184_classid_0	1026	1.4642808077169889e-09	0.9817206737669009
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90185_classid_0	1026	0.04886960983276367	0.2359506004985271
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90186_classid_0	1026	0.4463532567024231	0.08446634942216179
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90187_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90188_classid_1	1026	0.9999997019767761	0.00026437042072664096
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90189_classid_0	1026	0.49592646956443787	0.06624367399350405
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90190_classid_0	1026	1.0366932201577583e-06	0.8701752398217388
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90191_classid_0	1026	0.00020192611555103213	0.6151144346249717
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90192_classid_0	1026	0.2572788894176483	0.13058010423748018
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90193_classid_0	1026	0.0008173928363248706	0.5226980889795302
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90194_classid_1	1026	0.9181697368621826	0.01642873328801269
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90195_classid_1	1026	0.9814666509628296	0.009083012312108165
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90196_classid_0	1026	0.043170806020498276	0.24446710476622102
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90197_classid_1	1026	0.7168810963630676	0.031667799682755494
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90198_classid_0	1026	0.40780335664749146	0.09436135659793035
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90199_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90201_classid_1	1026	0.9999980330467224	0.00045320643553138455
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90202_classid_0	1026	0.000927120097912848	0.5141060503059144
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90204_classid_1	1026	0.7011522650718689	0.032876350177505856
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90205_classid_0	1026	0.0006491554668173194	0.538730266636453
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90206_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90208_classid_1	1026	0.9999853372573853	0.0007931112621799229
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90209_classid_0	1026	0.41799476742744446	0.09222750963063675
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90210_classid_0	1026	0.03420445695519447	0.25961175315356144
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90211_classid_0	1026	0.9863755702972412	0.00823325024548682
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90212_classid_0	1026	0.4048544764518738	0.09509781705566886
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90213_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90214_classid_1	1026	0.9485912322998047	0.013841679885187703
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90215_classid_1	1026	0.9487963914871216	0.013822796283707228
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90216_classid_0	1026	0.04488594830036163	0.24165344814563033
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90217_classid_0	1026	0.003148450283333659	0.42659944104539615
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90218_classid_0	1026	0.5105463862419128	0.0570662436739935
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90219_classid_1	1026	0.9999845027923584	0.0008119948636603973
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90220_classid_0	1026	1.3647483683598693e-05	0.7673729133620364
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90221_classid_1	1026	0.9999578595161438	0.0010763652843870384
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90222_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90223_classid_0	1026	0.8255125880241394	0.02335901503134678
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_90224_classid_0	1026	0.016290592029690742	0.3094078102575723
